player_id,player_name,username,age,city,country,email,phone,game_title,genre,platform,device,game_mode,rank_tier,subscription_type,account_created_date,last_login_date,account_age_days,hours_per_week,total_hours_played,total_matches_played,total_wins,total_losses,win_rate_%,kd_ratio,avg_score_per_match,session_length_mins,achievements_unlocked,friends_count,total_spend_INR,num_in_app_purchases,purchase_type,payment_method,player_rating,toxicity_reports,guild_member,streams_content,churn_risk
PLR0039042,Z@r@ N@ir,zara_nairxX,13,Marseille,France,zara.nair@gmail.com,9550728327,Genshin Impact,Horror,mobile ,Console,squad,bronze,free,20 August 2017,October 2021,1511,,74.4,-3747,1227,2520,32.7,1.2,-14.8,142,100,338,6583.53,15,In-App Purchase,Gift Card,2.5,,true,False,HIGH
PLR0004758,Emma Brown,emma_brown_pro,18,Melbourne,AUSTRALIA,emma.brown@gmail.com,9393555,Dota 2,Battle Royale,NULL,MacOS,Duo,Gold,Pro,24.04.2018,2021-11-05T00:00:00Z,1291,2.1,195.3,3877,3769,108,97.2,-3.1,4866.4,95,122,344,,4,in-app purchase,Debit Card,6.9,8,NO,no,N/A
PLR0010236,Shivam Smith,shivam_smith_bg,25,Brasilia,Brazil,shivam.smith@gmail.com,9539616033,GTA V,N/A,pc,iOS,squad,Unranked,Premium,23-05-2019,February 2022,1011,52.9,99999,1701,164,1537,9.6,4.3,839.7,-103,16,999999,11785.85,N/A,-,Debit Card,-0.2,29,0,YES,n/a
NULL,Carlos Martin,carlos_martin_bg,30,San Francisco,USA,carlos.martin@gmail.com,9200722508,Call of Duty Mobile,n/a,PC,Windows,Duo ,Gold ,Elite,NULL,2019/04/13,255,N/A,5670.0,3020,,670,77.8,7.8,2928.5,96,129,418,12600.64,53,FULL GAME,wallet,4.1,13,yes,1,low
PLR0003939,Carlos Sharma,carlos_sharma_noob,15,houston,USA,carlos.sharma@hotmail.com,9231115341,Free Fire,Fighting,PC,iOS,N/A,Grandmaster,premium,05-03-2021,01/17/22,999999,19.2,1017.6,3752,2703,1049,72.0,-12.7,3272.8,294,123,236,₹1842.61,36,unknown,CREDIT CARD,3.0,17,False,Y,N/A
PLR0007543,Kunal Brown,kunal_brown,27,Kyoto,Japan,kunal.brown@hotmail.com,9397104816,8 Ball Pool,Simulation,PlayStation,android,squad,Diamond,Free,2021-10-30T00:00:00Z,04-02-2023,N/A,59.6,3099.2,4728,1547,3181,32.7,0.1,2715.5,-164,138,-112,21.57,9,Subscription,CREDIT CARD,4.2,1,True,YES,na
PLR0013733,Chloe Kumar,chloe_kumar_bg,27,Brasilia,Brazil,chloe.kumar@yahoo.com,,None,RPG,PC ,iOS,Duo,platinum,pro,2021/04/29,2021-07-05T00:00:00Z,67,31.9,-3062.4,N/A,3054,-297,91.1,7.9,2026.1,151,150,473,10679.74,58,Unknown,Wallet,3.6,30,0,True,High
PLR0038271,Miguel Santos,MIGUEL_SANTOS_FF,35,Rio de Janeiro,Brazil,miguel.santos@outlook.com,9155094303,PUBG PC,MOBA,Playstation,Mac,,Master,Elite,07 December 2016,03/02/20,1181,18.9,1549.8,4696,2740,1956,58.3,2.1,-11.6,49,55,,3972.6,63,dlc,Net Banking,1.7,30,N,YES,N/A
PLR0023019,Miguel Jones,miguel_jones_bg,26,Rio de Janeiro,Brazil,miguel.jones@gmail.com,9252925,Valorant,Simulation,Mobile,iOS,Duo,Gold ,Premium,02/27/18,03.08.2019,522,57.9,1910.7,1437,1132,305,78.8,3.3,N/A,162,28,434,4646.34,16,in-app purchase,Credit Card,,-15,True,1,
PLR0046852,Kritika Chopra,kritika_chopra_pro,21,MANCHESTER,UK,kritika.chopra@gmail.com,9937544190,Fortnite,Horror,mobile ,Android,solo,Gold,Pro,2020-09-10T00:00:00Z,09/18/23,,27.7,4238.1,688,185,999999,26.9,NULL,2076.0,162,81,92,13190.6,9,in-app purchase,NULL,1.6,11,NO,False,medium
PLR0014373,Ananya Patel,ananya_patelxX,N/A,Munich,Germany,ananya.patel@hotmail.com,9888192385,Call of Duty Mobile,Casual,mobile ,WINDOWS,Unknown,Platinum,free,26 March 2017,2019/01/24,669,NULL,6417.2,1800,486,1314,27.0,3.8,3870.4,188,41,-403,12540.03,6,FULL GAME,Debit Card,2.5,27,NO,N,High
PLR0034751,Siddharth Williams,siddharth_williams_yt,33,Delhi,India,siddharth.williams@outlook.com,9958961756,8 Ball Pool,Casual,mobile ,WINDOWS,Duo,bronze,Premium,NULL,25.02.2022,NULL,45.6,3420.0,4008,N/A,-1628,59.4,1.5,2203.0,51,94,1,12570.19.00,24,dlc,Gift Card,,27,false,0,medium
PLR0021071,Tanya Kumar,tanya_kumar_noob,24,San Francisco,USA,,9529326725,Valorant,Casual,Playstation,WINDOWS,N/A,Master,Elite,July 2019,02-01-2021,536,23.6,99999,3487,-2091,1396,N/A,7.5,3258.3,N/A,,420,Rs.1231.5,52,dlc,Net Banking,2.3,16,false,N,low
PLR0003156,Tanvir Williams,tanvir_williams_noob,33,Pune,India,tanvir.williams@yahoo.com,XXXXXXXXXX,PUBG PC,Simulation,Xbox,MacOS,Duo,Master,Premium,10-02-2019,05/21/20,466,17.5,1837.5,212,80,132,37.7,6.1,-12.1,125,-41,493,,6,FULL GAME,N/A,1.7,23,Y,1,Medium
PLR0018928,nisha yamamoto,nisha_yamamoto_yt,999,Dubai,UAE,nisha.yamamotooutlook.com,+91-9984809401,Clash of Clans,Fighting,PC ,NULL,Duo,Master,free,21 February 2022,June 2022,-108,21.3,N/A,3989,N/A,3885,2.6,6.1,4781.0,19,32,392,11966.49,24,N/A,n/a,3.3,29,YES,No,medium
PLR0037050,Meera Malhotra,meera_malhotra_ff,26,Marseille,France,meera.malhotra@@hotmail.com,9303538,Genshin Impact,RPG,PC ,WINDOWS,SQUAD,Master,N/A,NULL,06/27/21,1584,40.3,3224.0,3194,999999,2985,NULL,N/A,2717.6,79,37,-10,12789.26,56,Full Game,Net Banking,3.8,16,false,True,N/A
PLR0045155,S@kur@ Schmidt,sakura_schmidt_pro,18 yrs,Kolkata,India,sakura.schmidthotmail.com,9094479,Among Us,,MOBILE,IOS,squad,Bronze,premium,16.07.2018,NULL,430,56.2,3540.6,4231,3919,312,114.6,6.3,2936.8,271,-136,463,14276.46,62,In-App Purchase,na,2.2,3,NO,1,low
PLR0028427,Anna Sharma,anna_sharma,19,Berlin,Germany,anna.sharma@gmail.com,N/A,Call of Duty Mobile,Simulation,Xbox,WINDOWS,,Unranked,N/A,13.10.2020,12/24/20,72,NULL,501.6,4480,1807,2673,128.7,0.7,N/A,,8,30,4138.08,23,in-app purchase,N/A,2.9,N/A,NO,True,High
PLR0013207,Ishaan Patel,ishaan_patel999,31,Delhi,India,ishaan.patel@outlook.com,9372082307,Apex Legends,Sports,pc,WINDOWS,Team,Master,N/A,12/21/20,01/12/23,752,2.1,NULL,2461,316,2145,12.8,-15.3,2002.0,198,70,191,2683.08.00,46,Subscription,UPI,6.0,5,false,No,low
PLR0015772,Marie Santos,marie_santos_noob,14,PUNE,India,marie.santos@outlook.com,9890646240,Call of Duty Mobile,Simulation,PC ,Android,Squad,Master,N/A,June 2018,02-09-2023,1914,37.6,3985.6,461,131,330,28.4,2.0,1809.1,-294,6,247,13032.89,79,in-app purchase,Debit Card,unrated,12,no,No,HIGH
PLR0037728,Shruti Tanaka,shruti_tanaka_noob,24,Marseille,France,NULL,XXXXXXXXXX,CS:GO,MOBA,PC,IOS,squad,Diamond,N/A,13 October 2018,2020-09-20T00:00:00Z,-708,14.8,473.6,N/A,235,3328,6.6,1.5,1246.5,50,999999,440,301.59,-10,,Gift Card,2.3,8,YES,false,
PLR0024852,Ryan Smith,ryan_smith_ff,-16,Bangalore,India,,,8 Ball Pool,RPG,PC ,Android,Duo ,SILVER,Pro,07-06-2017,07/21/21,1505,9.8 hrs,,3106,709,N/A,22.8,2.1,473.3,196,100,157,12857.48,78,Subscription,Debit Card,4.0,2,0,no,Low
PLR0042239,Shivam Williams,SHIVAM_WILLIAMS_PRO,999,Montreal,Canada,shivam.williamshotmail.com,9281576671,Call of Duty Mobile,Sports,PC ,Windows,N/A,Grandmaster,N/A,2019/03/24,16-05-2020,419,13.4,1286.4,1392,-382,-1010,27.4,5.0,N/A,248,999999,378,8693.42,21,In-App Purchase,,4.9,3,no,yes,HIGH
PLR0024902,Carlos Mehta,carlos_mehta_pro,35,ABU DHABI,  UAE,N/A,+91-9104634027,GTA V,RPG,PlayStation,NA,SQUAD,platinum,Elite,11/28/19,N/A,999999,21.4,4151.6,1433,1170,263,81.6,,5028.7,103,5,105,13818.13,79,,Net Banking,N/A,12,NO,Y,
PLR0000958,Olivia Gupta,olivia_gupta_bg,unknown,Houston,USA,olivia.gupta@yahoo.com,,8 Ball Pool,Battle Royale,pc,Console,Unknown,na,Free ,05 October 2019,17-02-2023,1231,16.9,591.5,3838,3106,732,80.9,4.7,4814.7,69,49,219,₹2392.42,-6,dlc,Net Banking,5.3,-7,Yes,NO,Low
PLR0038473,Aarav Sharma,aarav_sharma_noob,unknown,Sydney,,aarav.sharma@outlook.com,92132-82873,Ludo King,Sports,pc,Windows,Squad,,Premium,July 2020,13 June 2021,326,99999,,3914,N/A,568,85.5,0.7,2570.4,250,-124,280,6296.23,20,In-App Purchase,Credit Card,1.6,15,false,1,medium
PLR0025017,Karan Reddy,karan_reddy_pro,14,Hamburg,Germany,karan.reddy@hotmail.com,+91-9068937761,PUBG PC,Battle Royale,PC,Mac,Unknown,none,Elite,24-01-2016,2019/08/30,1314,28.4,2840.0 hrs,645,333,312,103.9,7.1,3912.6,143,143,999999,7471.12,7,NA,Credit Card,2.4,-2,1,Y,
PLR0021208,ROHAN MEHTA,rohan_mehta_gamer,unknown,Delhi,India,rohan.mehta@yahoo.com,9912577799,PUBG PC,Sports,PC,Mac,solo,platinum,Free ,2017-05-03T00:00:00Z,06 August 2022,999999,52.4,2882.0,858,559,299,65.2,1.7,2215.4,73,56,456,Rs.4180.21,6,Subscription,Debit Card,4.6,6,true,0,
PLR0043593,  Ana Martin  ,ana_martin_noob,21 yrs,Tokyo,Japan,NULL,9355579730,PUBG PC,FPS,MOBILE,IOS,,Gold ,Free ,NULL,25 September 2021,1021,31.4,471.0,2178,22,N/A,1.0,5.9,1785.6,140,136,,14669.74,61,Full Game,upi,2.2,9,False,0,low
PLR0035593,Hiroshi Brown,hiroshi_brown_ff,34,Delhi,India,hiroshi.brownhotmail.com,9246480881,Among Us,Battle Royale,mobile ,Console,solo,N/A,PREMIUM,N/A,2021-09-26T00:00:00Z,889,17.6,457.6,2264,302,1962,13.3,6.3,,-229,62,N/A,3676.9,11,dlc,UPI,2.0,-6,no,True,HIGH
PLR0022305,meera santos,meera_santos_yt,18,Los Angeles,USA,meera.santos@hotmail,9750950599,League of Legends,Horror,PC,Mac,SQUAD,platinum,N/A,2018-10-13T00:00:00Z,03-08-2022,1390,22.2,-1842.6,2856,529,2327,18.5,0.7,4473.3,18,81,494,2764.56,43,,Gift Card,3.1,18,yes,Yes,High
PLR0030044,Simran Reddy,N/A,33,Hamburg,Germany,simran.reddy@hotmail.com,9327003881,8 Ball Pool,MOBA,pc,ios,Solo,none,free,2017/10/17,2023/02/27,1959,,7409.0,904,309,595,34.2,1.5,772.1,226,143,286,1440.87,46,Subscription,CREDIT CARD,2.4,2,1,false,HIGH
PLR0029437,Nikhil Sharma,N/A,31,Sao Paulo,Brazil,,9575706004,Free Fire,Battle Royale,PC,na,NULL,bronze,Pro,March 2015,2019/12/13,1720,4.2,789.6,2005,1433,572,NULL,27.3,1279.6,285,62,87,Rs.7393.16,68,dlc,N/A,3.1,17,No,NO,medium
PLR0017491,Ish@@n Silv@,,16,Rio de Janeiro,Brazil,ishaan.silva@outlook.com,9999381583,8 Ball Pool,Sports,PC ,IOS,Duo,Diamond,na,03/18/20,NULL,N/A,N/A,6349.2,4922,1692,3230,-8.8,11.4,2139.0,104,112,113,7174.16,80,Subscription,Net Banking,1.9,30,No,Yes,
PLR0045328,Shruti Singh,shruti_singhxX,17,Birmingham,UK,shruti.singh@@yahoo.com,9573414841,Call of Duty Mobile,Casual,,Mac,Duo ,,free,02/22/20,N/A,1106,37.5,-6337.5,1098,499,599,45.4,6.0,2969.4,NULL,-16,146,2033.55,42,Season Pass,Wallet,2.8,19,1,True,High
PLR0034169,  Miguel Silva  ,miguel_silva,22,Chennai,India,miguel.silva@outlook.com,9374365196,8 Ball Pool,Battle Royale,Playstation,MacOS,Squad,Silver,pro,23-06-2020,January 2021,NULL,25.8,1238.4,NULL,256,314,44.9,0.8,2055.9,NULL,111,147,$5217.97,31,in-app purchase,CREDIT CARD,1.5,10,no,yes,Low
PLR0022033,  James Gupta  ,james_gupta_bg,32,London,UK,james.gupta@outlook.com,9687180584,Candy Crush,RPG,Playstation,Android,Duo ,,N/A,04/09/20,2020-08-26T00:00:00Z,139,46.6,6943.4,1787,230,1557,12.9,4.3,N/A,176,NULL,81,9394.22,67,Season Pass,wallet,2.4,11,True,1,Medium
PLR0045165,Kavya Das,KAVYA_DAS_NOOB,31 yrs,SYDNEY,Australia,kavya.das@gmail.com,N/A,Apex Legends,Strategy,mobile ,Unknown,Squad,Unranked,Premium,17 August 2017,2020-03-08T00:00:00Z,934,58.2,5296.2,350,999999,339,NULL,7.8,1438.8,N/A,117,NULL,12360.54,24,DLC,N/A,3.2,17,Y,NO,
PLR0006300,Pierre Johnson,pierre_johnson123,14,Melbourne,AUSTRALIA,pierre.johnson@hotmail.com,9719292754,Free Fire,FPS,MOBILE,android,SQUAD,Platinum,N/A,2019/10/11,16-08-2022,1040,8.0,264.0,3609,-1441,-2168,39.9,7.5,3490.8,253,73,169,7407.55,46,Season Pass,Net Banking,3.9,23,False,True,N/A
PLR0009035,Anna Jones,anna_jones123,19,San Francisco,USA,anna.jones@hotmail.com,+91-9360658775,Minecraft,Battle Royale,pc,ios,Squad,Master,premium,08/23/19,November 2020,450,40.2,6753.6,293,288,N/A,98.3,7.0,4093.2,218,90,N/A,12429.66,47,DLC,wallet,3.9,4,No,true,medium
PLR0005992,Nikhil Tanaka,nikhil_tanaka_pro,34 yrs,Mumbai,India,nikhil.tanaka@hotmail.com,9095805,Among Us,Horror,Playstation,IOS,solo,Bronze,free,NULL,01 January 2022,1186,37.3,5632.3,300,111,189,37.0,0.3,4074.0,182,122,49,10120.43,75,DLC,na,3.1,21,Yes,no,
PLR0037034,Karan Mehta,  karan_mehta,20,Brasilia,Brazil,karan.mehta@gmail.com,,Genshin Impact,RPG,NA,android,n/a,Platinum,Premium,06/29/14,,1721,1.4,204.4,1454,NULL,-1280,12.0,4.9,3624.9,298,142,19,8500.79,-35,in-app purchase,Debit Card,-0.8,16,Y,yes,NA
PLR0049670,Ish@@n T@n@k@,ishaan_tanakaxX,32,Houston,USA,ishaan.tanaka@yahoo.com,N/A,N/A,Casual,PC,WINDOWS,SQUAD,Grandmaster,pro,2017/08/18,20 December 2021,1585,19.2,2092.8,235,,47,80.0,5.5,581.1,22,56,45,6777.4,12,DLC,Gift Card,5.0,14,False,1,Low
PLR0028377,Julia Kumar,julia_kumar999,23,Brisbane,Australia,julia.kumar@gmail.com,9096938794,Minecraft,Battle Royale,PC ,IOS,N/A,Bronze,N/A,25-12-2017,16-04-2023,1938,21.0,N/A,1803,999999,164,90.9,7.6,4376.8,197,39,448,Rs.3236.68,58,dlc,Wallet,,28,1,true,HIGH
PLR0013462,Hans Johnson,hans_johnson_bg,999,Paris,France,hans.johnson@outlook.com,9462646359,n/a,Simulation,Xbox,Android,Duo,bronze,Free,26.09.2018,02/19/19,146,32.3,4425.1,4472,1488,2984,33.3,10.1,2802.3,105,112,45,2314.31,13,N/A,Gift Card,2.4,-19,false,1,Medium
PLR0049268,Yash Gupta,yash_gupta123,17,Mumbai,India,yash.gupta@hotmail.com,9142547182,FIFA 24,MOBA,PC ,NULL,,Gold ,PREMIUM,2018/05/21,2023-05-08T00:00:00Z,1813,57.2,8408.4,3741,1874,,50.1,2.2,1411.1,47,29,468,12635.31,5,DLC,Wallet,4.8,-26,NO,1,High
PLR0025336,ADITYA GARCIA,ADITYA_GARCIA,26,Kolkata,India,aditya.garcia@outlook.com,9455604895,Apex Legends,Simulation,MOBILE,IOS,N/A,Unranked,Free,14 September 2016,2020/07/17,1402,19.0,1995.0,2211,1704,507,77.1,6.8,4847.2,280,19,334,2054.65,59,FULL GAME,Debit Card,2.1,,No,No,N/A
PLR0043037,Kenji Patel,kenji_patel_ff,999,Jaipur,India,kenji.patel@@gmail.com,,Candy Crush,Horror,Playstation,MacOS,Duo,,n/a,N/A,12 October 2022,78,6.5,1228.5 hrs,3809,1409,-2400,37.0,3.0,4642.9,218,86,157,N/A,54,in-app purchase,Credit Card,4.6,-7,false,false,medium
PLR0018409,Disha Verma,,26,Hyderabad,  India,disha.verma@hotmail.com,9219130450,Call of Duty Mobile,Fighting,Nintendo Switch,MacOS,Duo,Unranked,NA,May 2018,11.04.2022,1412,35.8,5978.6,185,10,175,5.4,N/A,4520.3,44,80,-400,₹10436.79,49,Season Pass,wallet,3.6,19,1,YES,High
PLR0043657,POOJA JONES,POOJA_JONES_PRO,27,Manchester,UK,pooja.jones@yahoo.com,9996949316,Candy Crush,Battle Royale,PlayStation,MacOS,Team,platinum,Pro,August 2016,2019-01-12T00:00:00Z,890,20.3,N/A,4592,1614,2978,-12.5,6.3,5012.8,151,93,482,2550.24,40,Full Game,Wallet,3.9,5,YES,YES,Medium
PLR0041164,  Zara Nair  ,zara_nair999,20,Tokyo,japan,zara.nair@yahoo.com,9669801167,BGMI,RPG,PlayStation,MacOS,Solo,SILVER,premium,18-04-2020,2022-11-30T00:00:00Z,956,57.5,8855.0,4667,643,4024,13.8,6.7,467.3,151,79,88,5470.57,27,dlc,n/a,4.6,17,NO,NO,medium
PLR0047152,Yash Verma,  yash_verma_gamer,15 yrs,san francisco,USA,yash.verma@outlook.com,9330086,Fortnite,FPS,Playstation,iOS,SQUAD,,NA,13 December 2020,30-03-2021,107,29.2,3241.2,-4858,3829,1029,78.8,,619.4,111,23,265,9226.33,54,in-app purchase,Debit Card,4.9,27,1,0,N/A
PLR0041379,Tanvir Shah,NULL,26,BANGALORE,India,tanvir.shah@hotmail.com,9367113559,Free Fire,Battle Royale,mobile ,Android,squad,Gold ,Free,2016-03-06T00:00:00Z,2020/05/01,1517,35.6,2100.4,553,454,99,82.1,6.4,2476.5,-167,13,274,6602.97,28,Full Game,Debit Card,2.8,1,True,true,
PLR0035641,ava santos,ava_santos123,25,Abu Dhabi,UAE,ava.santos@gmail.com,9484641,CS:GO,Casual,pc,Android,solo,SILVER,Elite,2020-10-27T00:00:00Z,01 February 2021,97,31.4,2449.2,-263,169,94,64.3,5.6,4435.5,262,42,112,11775.89,43,-,,5.9,8,0,Yes,medium
PLR0044243,Ethan Tanaka,ethan_tanaka_pro,,Los Angeles,USA,ethan.tanaka@gmail.com,9939984590,FIFA 24,Strategy,MOBILE,Android,solo,SILVER,free,N/A,2022/05/09,-770,99999,10206.0,1254,1115,139,-10.5,5.3,4852.1,163,74,181,4672.31,75,na,CREDIT CARD,2.5,20,false,Y,High
PLR0040322,Ishaan Dubois,ishaan_dubois_gamer,24,Brasilia,Brazil,ishaan.dubois@@hotmail.com,+91-9491867334,Pokemon GO,Strategy,Xbox,android,Squad,Diamond,Elite,NULL,April 2020,198,-37.3,7087.0,N/A,217,1666,11.5,6.5,-12.0,46,36,50,12327.19,48,N/A,Gift Card,4.0,N/A,No,Yes,High
PLR0045373,Priya Mehta,priya_mehta,19,marseille,France,priya.mehta@outlook.com,9754330278,Call of Duty Mobile,Sports,,Console,Duo,N/A,N/A,19-07-2019,November 2021,837,5.1,1009.8,3924,3392,-532,86.4,-6.1,1174.2,129,15,29,434.68,16,Subscription,,3.0,1,False,Yes,High
PLR0031023,Noah Dubois,  noah_dubois_noob,30,Los Angeles,  USA,noah.dubois@gmail.com,9813386196,Apex Legends,Simulation,Playstation,Windows,SQUAD,Diamond,free,13 April 2017,June 2021,1511,9.0,1539.0,1740,-1119,621,64.3,2.0,3090.8,195,101,483,8914.9,14,dlc,Debit Card,3.1,16,1,True,low
PLR0039661,zara mehta,zara_mehta_pro,14,Hamburg,Germany,zara.mehta@gmail.com,9087017997,NULL,RPG,PC ,MacOS,squad,Bronze,PREMIUM,26-03-2017,February 2022,1773,-10.2,918.0,-2094,N/A,1833,12.5,28.5,5015.7,224,100,347,8762.64,40,N/A,wallet,-1.1,27,1,False,High
PLR0030223,  Emma Reddy  ,emma_reddy_ff,13,Paris,France,NULL,9563500171,Fortnite,MOBA,Xbox,ios,SQUAD,,pro,28 September 2018,2020-08-11T00:00:00Z,-683,17.5,1802.5,3990,144,3846,3.6,6.8,1626.7,174,90,40,13584.61,67,In-App Purchase,n/a,3.9,10,no,Y,medium
N/A,Noah Iyer,noah_iyerxX,33,Sydney,Australia,noah.iyer@yahoo.com,9900315706,Ludo King,MOBA,mobile ,android,N/A,Grandmaster,Premium,2018-11-07T00:00:00Z,December 2022,-1508,29.1,99999,1759,1186,573,67.4,1.2,3729.2,101,96,49,5629.95,5,Season Pass,,3.9,26,Y,Y,
PLR0048062,LAUREN SHAH,lauren_shah_yt,32,Munich,Germany,lauren.shah@outlook.com,9569593709,Fortnite,Horror,MOBILE,ios,Duo ,NULL,Free,12.03.2018,08-09-2019,,35.4,5310.0,1734,1650,N/A,95.2,NULL,,121,999999,-151,723.61,74,,Credit Card,2.2,25,True,no,High
PLR0013152,Noah Gupta,noah_gupta,33,Los Angeles,USA,noah.gupta@outlook.com,9139965405,Dota 2,MOBA,Mobile,ios,N/A,Diamond,pro,29 June 2018,2019/11/24,513,38.3,N/A,,360,1455,19.8,7.3,649.8,146,29,43,$9668.2,30,Full Game,Net Banking,3.0,22,N,1,N/A
PLR0032643,Kunal Patel,kunal_patel_pro,17,Rio de Janeiro,Brazil,kunal.patel@outlook,9592336284,CS:GO,,,Console,Squad,Gold ,Pro,04/13/17,March 2020,1055,57.3,10199.4,1563,1194,369,76.4,3.4,-7.6,NULL,31,395,5768.33,46,FULL GAME,Credit Card,2.5,-17,NO,True,N/A
PLR0010293,Hans Yamamoto,hans_yamamoto_ff,16,Berlin,  Germany,hans.yamamoto@outlook.com,+91-9149170566,CS:GO,Simulation,Xbox,iOS,Duo ,bronze,pro,11-01-2017,01 December 2020,1420,46.4,5707.2,-4221,999999,3747,11.2,N/A,2649.6,221,48,209,Rs.12977.02,20,dlc,Credit Card,4.1,11,Yes,YES,N/A
PLR0009421,liam martin,liam_martin_yt,29,Birmingham,UK,liam.martin@yahoo.com,9695151848,League of Legends,Sports,Playstation,MacOS,Team,Gold ,Free,NULL,2021-10-02T00:00:00Z,1811,41.1,3288.0,,682,N/A,91.4,7.5,4313.5,122,,90,2011.19,73,DLC,Net Banking,3.5,16,False,yes,medium
PLR0008076,Rahul Chopra,rahul_chopra,-32,Brasilia,Brazil,rahul.chopra@yahoo.com,9770632577,8 Ball Pool,Fighting,Xbox,Console,Squad,NULL,Premium,19.03.2020,04/12/21,999999,30.8,1262.8,1095,NULL,157,85.7,7.0,651.3,63,147,-239,278.51.00,64,In-App Purchase,CREDIT CARD,4.4,8,No,Yes,HIGH
PLR0044477,Ananya Schmidt,ananya_schmidt999,999,Sydney,Australia,ananya.schmidt@hotmail.com,9990151869,Valorant,RPG,pc,-,Team,Unranked,premium,08/14/18,May 2022,1373,9.6,-1238.4,-3161,3123,38,98.8,5.2,980.9,25,110,0,,NULL,Full Game,n/a,3.5,28,no,1,Medium
PLR0047331,miguel das,miguel_dasxX,18,London,UK,miguel.das@outlook.com,9740558535,FIFA 24,Sports,Playstation,IOS,SQUAD,Gold ,Free,2018-04-22T00:00:00Z,2022/03/09,1417,19.9,2169.1,787,21,766,2.7,3.6,2836.2,64,6,72,3758.83.00,33,FULL GAME,wallet,1.9,-4,YES,Y,medium
PLR0042449,hans tanaka,hans_tanaka_ff,15,Los Angeles,USA,hans.tanaka@hotmail.com,9436336246,Clash of Clans,Horror,mobile ,Android,solo,platinum,Pro,2014/05/19,September 2019,N/A,54.7,10393.0,2008,NULL,112,N/A,3.4,N/A,22,28,NULL,14890.95,35,Season Pass,,4.0,27,true,False,Low
PLR0042209,Ethan Das,ethan_das_gamer,35,New York,USA,ethan.das@hotmail.com,9632284712,Dota 2,Strategy,pc,iOS,Duo ,Silver,Elite,October 2021,30 March 2023,535,22.5,3127.5,3880,3052,828,78.7,5.0,729.2,119,89,317,284.77,6,Full Game,upi,4.7,21,NO,1,
PLR0033343,No@h S@ntos,noah_santos_gamer,23,Jaipur,India,noah.santos@outlook,9682243663,FIFA 24,Battle Royale,Xbox,ios,,Grandmaster,premium,2018-07-09T00:00:00Z,April 2019,290,22.7,3087.2,530,-501,29,94.5,5.8,4577.6,99,149,479,7597.56,68,dlc,wallet,N/A,0,Yes,false,
PLR0018369,PIERRE SILVA,pierre_silvaxX,18,Lucknow,India,NULL,9563381,Call of Duty Mobile,Fighting,Mobile,android,squad,,PREMIUM,06-12-2017,N/A,1327,31.1,4478.4,4968,,2774,44.2,1.1,-11.7,28,146,50,10054.31,29,N/A,Credit Card,2.4,NULL,true,YES,HIGH
PLR0032741,Rahul Iyer,rahul_iyer_bg,32,New York,USA,rahul.iyer@yahoo.com,9963936615,FIFA 24,MOBA,Nintendo Switch,MacOS,Solo,N/A,pro,11.07.2020,02.06.2023,1056,,272.7,N/A,1263,,26.9,1.9,620.0,297,9,65,8632.57.00,13,,CREDIT CARD,4.0,5,True,False,
PLR0008938,Noah Johnson,noah_johnson_pro,18,Tokyo,Japan,noah.johnson@gmail.com,9107007493,FIFA 24,Fighting,PC ,iOS,Squad,platinum,PREMIUM,06.07.2017,April 2021,1394,27.1,2655.8,3776,,440,88.3,1.0,247.5,126,114,N/A,13705.99,11,Full Game,,3.9,5,1,NO,-
PLR0036648,Aarav Malhotra,aarav_malhotra,19,New York,USA,aarav.malhotra@gmail.com,9229171203,Genshin Impact,Sports,PlayStation,Windows,Solo,Gold,premium,November 2016,02.11.2020,1460,10.1,,1262,409,853,32.4,N/A,2095.7,177,130,8,5231.67,31,DLC,,3.8,3,Yes,No,High
PLR0003585,Ava Tanaka,ava_tanaka_yt,15,Houston,USA,ava.tanaka@gmail.com,9226022630,none,Casual,PC,IOS,Solo,Silver,PREMIUM,NULL,October 2020,1749,7.2,604.8,21,-21,0,100.0,6.4,299.1,170,131,202,6745.23,999999,Season Pass,Debit Card,3.8,8,False,Yes,Low
PLR0012940,Julia Santos,julia_santos_ff,34,Tokio,Japan,julia.santos@outlook,N/A,League of Legends,Casual,pc,WINDOWS,Duo,Silver,Premium,December 2019,26 November 2021,726,55.9,2850.9,2439,NULL,1496,38.7,3.7,2408.1,146,120,66,1090.94,45,DLC,wallet,4.6,20,1,true,
PLR0018628,Pierre Johnson,pierre_johnson999,16,Kolkata,India,pierre.johnson@yahoo.com,9975797399,League of Legends,Casual,-,MacOS,Duo ,Gold ,Pro,2020-03-08T00:00:00Z,2021-09-30T00:00:00Z,N/A,99999,1043.4,3526,63,NULL,1.8,33.8,980.7,262,39,32,13336.0,29,DLC,UPI,1.6,4,0,No,Low
PLR0028542,James Schmidt,james_schmidt_ff,29,Birmingham,UK,james.schmidt@outlook.com,9395912661,BGMI,FPS,PC ,Console,Duo ,None,PREMIUM,NULL,03/17/20,923,-30.7,1995.5,4139,2796,1343,,0.3,2280.9,188,79,492,14496.02,N/A,,Gift Card,3.3,20,Y,no,
