,transaction_id,customer_id,customer_name,age,age_group,city,email,phone,manga_title,volume_no,genre,format,platform,payment_method,unit_price,quantity,total_amount,customer_rating,purchase_date,delivery_days,is_returned,membership_tier,discount_percent,coupon_used
105,7046,CUST2788,Simran Verma,14.0,Young Adult (18-24),Pune,simran.verma@gmail.com,9733905610,Black Clover,31.0,Isekai,Hardcover,Mangaplus Shop,Net Banking,349.0,1.0,349.0,2.7,01-02-22,6.0,No,Unknown,5.0,Unknown
106,17349,CUST8554,Rahul Joshi,14.0,Teen (13-17),Delhi,rahul.joshi@gmail.com,9331692661,Sword Art Online,16.0,Isekai,Paperback,Local Store,Credit Card,1299.0,3.0,3897.0,5.0,05-03-21,10.0,Yes,Bronze,25.0,Unknown
107,14240,CUST6976,Ananya Malhotra,13.0,Adult (25-30),Ahmedabad,ananya.malhotra@gmail.com,Unknown,One Punch Man,20.0,Romance,Box Set,Mangaplus Shop,Credit Card,499.0,4.0,1996.0,3.4,10-02-22,4.0,Yes,Unknown,5.0,Unknown
108,11133,CUST1420,Pooja Iyer,19.0,Young Adult (18-24),Chennai,pooja.iyer@gmail.com,9949789314,Vinland Saga,8.0,Slice Of Life,Digital,Crunchyroll Store,Net Banking,199.0,3.0,597.0,3.3,01-03-23,6.0,Yes,Gold,15.0,Unknown
109,43393,CUST2190,Rohan Singh,21.0,Young Adult (18-24),Kolkata,rohan.singh@gmail.com,9906179218,Demon Slayer,37.0,Isekai,Digital,Crunchyroll Store,Credit Card,299.0,2.0,598.0,3.8,02-05-21,6.0,Unknown,Bronze,25.0,Unknown
110,29741,CUST8651,Ananya Das,21.0,Young Adult (18-24),Kolkata,ananya.das@gmail.com,9114943268,Attack On Titan,32.0,Romance,Box Set,Local Store,Credit Card,999.0,1.0,999.0,4.7,03-12-22,4.0,No,Bronze,20.0,Unknown
111,40377,CUST3118,Rahul Joshi,150.0,Adult (25-30),Delhi,rahul.joshi@gmail.com,XXXXXXXXXX,Black Clover,,Shonen,Box Set,Local Store,Cash,299.0,1.0,299.0,2.6,21-03-23,3.0,No,Bronze,25.0,No
112,44749,CUST4395,Kavya Shah,17.0,Teen (13-17),Lucknow,,Unknown,Mob Psycho 100,12.0,Shoujo,Box Set,Local Store,Wallet,349.0,1.0,349.0,3.0,20-07-22,4.0,No,Bronze,5.0,Unknown
113,37625,CUST3247,Zara Chopra,23.0,Young Adult (18-24),Jaipur,zara.chopra@gmail.com,9225257146,Attack On Titan,15.0,Thriller,Paperback,Flipkart,Upi,299.0,2.0,598.0,4.9,08-05-20,6.0,Yes,Bronze,0.0,Unknown
114,9639,CUST8493,Rahul Sharma,23.0,Teen (13-17),Kolkata,rahul.sharma@gmail.com,9453525710,Dr. Stone,24.0,Shojo,Hardcover,Mangaplus Shop,Wallet,599.0,1.0,599.0,4.4,13-12-22,9.0,Yes,Silver,20.0,Unknown
115,29891,CUST5542,Dev Verma,21.0,Adult (25-30),Ahmedabad,dev.verma@gmail.com,9831651135,Dragon Ball Z,39.0,Slice Of Life,Limited Edition,Flipkart,Wallet,349.0,1.0,349.0,2.9,24-12-23,6.0,Yes,Silver,25.0,Unknown
116,39170,CUST2380,Zara Reddy,23.0,Adult (25-30),Lucknow,zara.reddy@gmail.com,9943343805,Death Note,4.0,Shonen,Paperback,Mangaplus Shop,Credit Card,1299.0,3.0,3897.0,4.6,06-06-20,5.0,No,Silver,0.0,Yes
117,33165,CUST6765,Simran Das,17.0,Young Adult (18-24),Ahmedabad,simran.das@gmail.com,Unknown,Death Note,29.0,Shojo,Digital,Amazon,Cash,599.0,4.0,2396.0,3.8,,8.0,No,Bronze,5.0,Unknown
118,15383,CUST9703,Ananya Shah,30.0,Adult (25-30),Bangalore,ananya.shah@gmail.com,9043797069,One Punch Man,16.0,Thriller,Box Set,Book Depository,Unknown,199.0,4.0,796.0,3.3,28-04-24,6.0,Yes,Silver,10.0,No
119,43810,CUST5169,Nisha Sharma,25.0,Young Adult (18-24),Jaipur,nisha.sharma@gmail.com,9715724112,One Piece,4.0,Isekai,Hardcover,Crunchyroll Store,Unknown,1499.0,1.0,1499.0,2.9,13-02-22,7.0,Yes,Silver,10.0,Unknown
120,22236,CUST8623,Harsh Verma,22.0,Teen (13-17),Chennai,harsh.verma@gmail.com,9503397652,The Promised Neverland,25.0,Fantasy,Limited Edition,Flipkart,Debit Card,599.0,4.0,2396.0,3.8,16-11-22,6.0,Yes,Silver,0.0,Yes
121,45360,,Aditya Joshi,21.0,Teen (13-17),Delhi,aditya.joshi@gmail.com,9470526446,Hunter X Hunter,15.0,Shonen,Limited Edition,Amazon,Credit Card,299.0,1.0,299.0,2.9,31-05-20,6.0,Yes,Bronze,25.0,Unknown
122,7659,CUST9104,Pooja Mehta,21.0,Teen (13-17),Kolkata,pooja.mehta@gmail.com,9538467886,Fairy Tail,25.0,Action,Paperback,Crunchyroll Store,Upi,1499.0,4.0,5996.0,3.9,30-07-23,6.0,Yes,Silver,20.0,No
123,3351,CUST7290,Priya Iyer,25.0,Young Adult (18-24),Mumbai,priya.iyer@gmail.com,9436832495,Attack On Titan,22.0,Horror,Paperback,Amazon,Credit Card,199.0,2.0,398.0,2.6,30-12-23,6.0,No,Gold,25.0,Unknown
124,26994,CUST2726,Divya Patel,24.0,Young Adult (18-24),Bangalore,divya.patel@gmail,9183309539,Bleach,,Romance,Hardcover,Viz Media,Credit Card,1299.0,4.0,5196.0,4.6,29-07-20,7.0,Yes,Platinum,0.0,Unknown
125,16344,CUST6450,Pooja Sharma,26.0,Young Adult (18-24),Kolkata,pooja.sharma@gmail.com,9253686818,Chainsaw Man,13.0,Isekai,Box Set,Crunchyroll Store,Wallet,999.0,3.0,2997.0,4.7,06-01-22,6.0,Yes,Bronze,25.0,Yes
126,25086,CUST4163,Amit Patel,28.0,Adult (25-30),Lucknow,amit.patel@gmail.com,9113396421,Hunter X Hunter,27.0,Romance,Paperback,Flipkart,Credit Card,349.0,4.0,1396.0,2.8,29-10-23,6.0,No,Platinum,15.0,Unknown
127,24411,CUST1017,Karan Malhotra,18.0,Teen (13-17),Bangalore,karan.malhotra@gmail.com,9876481629,My Hero Academia,,Shonen,Hardcover,Viz Media,Net Banking,999.0,4.0,3996.0,3.1,05-11-23,6.0,Yes,Platinum,20.0,No
128,33397,CUST8151,Priya Verma,15.0,Teen (13-17),Delhi,,9345856601,Demon Slayer,17.0,Action,Hardcover,Crunchyroll Store,Cash,1499.0,1.0,1499.0,2.9,12-06-22,6.0,No,Bronze,0.0,Unknown
129,15311,,Harsh Das,27.0,Adult (25-30),Pune,harsh.das@gmail.com,9760621337,Chainsaw Man,2.0,Seinen,Digital,Flipkart,Net Banking,999.0,1.0,999.0,4.2,01-06-22,6.0,Yes,Gold,20.0,Unknown
130,4919,CUST6675,Karan Verma,15.0,Adult (25-30),Delhi,karan.verma@gmail.com,9903280728,Mob Psycho 100,28.0,Shonen,Box Set,Mangaplus Shop,Credit Card,599.0,3.0,1797.0,3.0,08-03-24,6.0,No,Bronze,15.0,Unknown
131,12164,CUST5512,Meera Mehta,24.0,Teen (13-17),Delhi,meera.mehta@gmail.com,9437954275,Dragon Ball Z,5.0,Seinen,Hardcover,Amazon,Unknown,999.0,1.0,999.0,8.09,01-02-23,6.0,No,Platinum,5.0,Yes
132,47351,CUST6113,Rohan Singh,23.0,Young Adult (18-24),Jaipur,rohan.singh@gmail.com,9928340045,Fairy Tail,18.0,Shonen,Digital,Viz Media,Net Banking,799.0,3.0,2397.0,3.8,17-12-22,6.0,Yes,Silver,0.0,Yes
133,26467,CUST4485,Aditya Malhotra,16.0,Adult (25-30),Lucknow,aditya.malhotra@gmail.com,9818764726,Death Note,30.0,Fantasy,Digital,Amazon,Wallet,499.0,3.0,1497.0,3.6,02-10-20,7.0,Yes,Bronze,0.0,No
134,3906,CUST1044,Rahul Sharma,14.0,Adult (25-30),Hyderabad,rahul.sharma@gmail,9925735534,Jujutsu Kaisen,6.0,Thriller,Paperback,Flipkart,Net Banking,299.0,3.0,897.0,3.4,16-06-20,6.0,No,Gold,5.0,Unknown
135,20503,CUST4558,Dev Chopra,-25.0,Young Adult (18-24),Lucknow,dev.chopra@gmail.com,9510118550,One Piece,24.0,Romance,Limited Edition,Book Depository,Wallet,1499.0,2.0,2998.0,3.5,10-08-21,7.0,Yes,Unknown,10.0,Unknown
136,11340,CUST8954,Vikram Shah,13.0,Teen (13-17),Chennai,vikram.shah@gmail.com,Unknown,Chainsaw Man,16.0,Thriller,Paperback,Flipkart,Credit Card,499.0,5.0,2495.0,3.8,10-03-22,1.0,No,Gold,15.0,No
137,35705,CUST6348,Vikram Singh,26.0,Teen (13-17),Ahmedabad,vikram.singh@gmail.com,9536490610,Jojo's Bizarre Adventure,17.0,Shojo,Unknown,Amazon,Debit Card,1299.0,4.0,5196.0,3.8,09-09-20,9.0,No,Silver,0.0,Unknown
138,24070,CUST8144,Sneha Reddy,16.0,Teen (13-17),Mumbai,sneha.reddy@gmail.com,Unknown,One Piece,31.0,Isekai,Paperback,Crunchyroll Store,Credit Card,499.0,1.0,499.0,2.7,28-04-20,1.0,No,Silver,15.0,Unknown
139,5073,CUST5453,Shreya Patel,30.0,Adult (25-30),Chennai,shreya.patel@gmail.com,9668273702,Haikyu,24.0,Romance,Limited Edition,Local Store,Credit Card,199.0,5.0,995.0,4.8,14-09-21,4.0,Yes,Unknown,20.0,No
140,1193,CUST4050,Shreya Malhotra,14.0,Teen (13-17),Mumbai,shreya.malhotra@gmail.com,9505546686,Mob Psycho 100,28.0,Slice Of Life,Hardcover,Amazon,Upi,1299.0,4.0,5196.0,4.1,12-05-24,2.0,Yes,Silver,5.0,Unknown
141,1082,CUST3246,Vikram Joshi,30.0,Adult (25-30),Delhi,vikram.joshi@gmail.com,9257252844,Chainsaw Man,16.0,Slice Of Life,Box Set,Mangaplus Shop,Credit Card,199.0,4.0,796.0,4.5,04-02-21,6.0,Yes,Bronze,5.0,Unknown
142,18323,CUST1585,Ananya Mehta,22.0,Adult (25-30),Bangalore,ananya.mehta@gmail.com,9940969288,Tokyo Ghoul,18.0,Action,Paperback,Book Depository,Cash,999.0,3.0,2997.0,3.4,23-10-21,10.0,Yes,Bronze,15.0,No
143,46727,CUST2166,Nikhil Kumar,28.0,Young Adult (18-24),Jaipur,nikhil.kumar@gmail.com,9609888384,Berserk,,Thriller,Paperback,Flipkart,Net Banking,199.0,3.0,597.0,4.3,01-10-21,1.0,No,Bronze,20.0,Unknown
144,8564,CUST6867,Harsh Sharma,,Young Adult (18-24),Ahmedabad,harsh.sharma@gmail.com,9723524836,One Punch Man,39.0,Romance,Limited Edition,Local Store,Upi,599.0,3.0,1797.0,4.3,13-09-24,6.0,Yes,Silver,0.0,Unknown
145,18152,CUST5550,Aditya Reddy,16.0,Young Adult (18-24),Jaipur,aditya.reddy@gmail.com,9365101442,Death Note,,Shonen,Limited Edition,Amazon,Credit Card,799.0,5.0,3995.0,3.0,26-10-24,7.0,Yes,Unknown,20.0,No
146,14084,CUST9370,Arjun Sharma,29.0,Young Adult (18-24),Kolkata,arjun.sharma@gmail.com,9641040350,Chainsaw Man,30.0,Shojo,Paperback,Book Depository,Wallet,1499.0,3.0,4497.0,3.1,,9.0,No,Bronze,0.0,Unknown
147,49136,CUST2706,Siddharth Joshi,24.0,Adult (25-30),Bangalore,siddharth.joshi@gmail.com,9047412628,Haikyu,6.0,Slice Of Life,Digital,Local Store,Upi,349.0,4.0,1396.0,4.0,12-09-21,6.0,Yes,Silver,15.0,Unknown
148,7895,CUST5530,Rahul Mehta,16.0,Adult (25-30),Pune,rahul.mehtagmail.com,9052796965,Death Note,16.0,Horror,Hardcover,Amazon,Credit Card,199.0,3.0,597.0,4.6,03-06-24,6.0,No,Platinum,5.0,Unknown
149,23194,CUST3119,Harsh Reddy,15.0,Teen (13-17),Chennai,harsh.reddy@gmail.com,9544609585,Sword Art Online,24.0,Shoujo,Paperback,Crunchyroll Store,Cash,599.0,5.0,2995.0,3.7,06-01-20,4.0,No,Unknown,15.0,Unknown
150,17434,CUST6502,Rohan Chopra,24.0,Adult (25-30),Jaipur,rohan.chopra@gmail.com,9974256342,Naruto,7.0,Isekai,Hardcover,Amazon,Wallet,199.0,3.0,597.0,5.0,23-09-20,6.0,Unknown,Bronze,0.0,Unknown
151,20960,CUST2826,Pooja Verma,24.0,Young Adult (18-24),Mumbai,pooja.verma@gmail.com,9799227239,Chainsaw Man,33.0,Shojo,Limited Edition,Unknown,Net Banking,799.0,3.0,2397.0,2.8,12-07-21,2.0,Yes,Bronze,20.0,Unknown
152,23389,CUST1426,Meera Malhotra,-22.0,Adult (25-30),Lucknow,meera.malhotra@gmail.com,9892528101,Hunter X Hunter,5.0,Romance,Hardcover,Amazon,Upi,799.0,4.0,3196.0,4.3,17-11-22,1.0,No,Bronze,0.0,No
153,10223,CUST1214,Karan Iyer,23.0,Young Adult (18-24),Delhi,karan.iyer@gmail.com,9203428219,Sword Art Online,5.0,Shonen,Limited Edition,Local Store,Debit Card,999.0,5.0,4995.0,3.2,01-05-24,6.0,Yes,Bronze,5.0,Unknown
154,3303,CUST4560,Rohan Iyer,18.0,Teen (13-17),Ahmedabad,rohan.iyer@gmail.com,9032649760,The Promised Neverland,40.0,Shonen,Limited Edition,Amazon,Upi,349.0,4.0,1396.0,7.88,01-12-22,3.0,No,Silver,0.0,Unknown
155,48434,CUST6594,Kavya Kumar,20.0,Teen (13-17),Jaipur,kavya.kumar@gmail,9519408350,Attack On Titan,38.0,Slice Of Life,Hardcover,Mangaplus Shop,Net Banking,499.0,5.0,2495.0,7.91,22-10-22,6.0,Yes,Silver,20.0,Unknown
156,18809,CUST1624,Zara Chopra,-24.0,Young Adult (18-24),Hyderabad,,9169608989,Sword Art Online,5.0,Isekai,Paperback,Amazon,Credit Card,349.0,4.0,1396.0,3.9,01-12-21,4.0,Unknown,Bronze,20.0,No
157,46018,CUST2537,Rahul Gupta,24.0,Unknown,Ahmedabad,rahul.gupta@gmail.com,Unknown,Naruto,,Isekai,Box Set,Amazon,Net Banking,199.0,1.0,199.0,2.8,10-06-23,5.0,Yes,Silver,10.0,Yes
158,5840,CUST7149,Meera Patel,24.0,Teen (13-17),Kolkata,meera.patel@gmail.com,9017735360,Jojo's Bizarre Adventure,9.0,Thriller,Hardcover,Book Depository,Debit Card,1299.0,3.0,3897.0,3.2,15-09-20,8.0,No,Gold,10.0,Unknown
159,39970,CUST3198,Vikram Patel,14.0,Adult (25-30),Delhi,vikram.patel@gmail.com,9021963794,Fullmetal Alchemist,17.0,Horror,Paperback,Book Depository,Cash,599.0,1.0,599.0,3.7,,7.0,No,Bronze,25.0,Unknown
160,11036,CUST7662,Simran Gupta,24.0,Young Adult (18-24),Delhi,simran.gupta@gmail.com,9725745343,Black Clover,37.0,Action,Hardcover,Flipkart,Credit Card,599.0,3.0,1797.0,4.6,01-12-22,9.0,Yes,Unknown,0.0,Unknown
161,4278,CUST1342,Aditya Chopra,23.0,Young Adult (18-24),Ahmedabad,aditya.chopragmail.com,9859514758,Spy X Family,37.0,Thriller,Unknown,Unknown,Debit Card,1499.0,1.0,1499.0,3.1,19-01-22,6.0,No,Platinum,5.0,Unknown
162,16901,CUST7856,Amit Patel,24.0,Adult (25-30),Delhi,amit.patel@gmail.com,9146565614,Jujutsu Kaisen,37.0,Isekai,Limited Edition,Local Store,Debit Card,1299.0,1.0,1299.0,4.0,13-07-22,9.0,No,Gold,0.0,No
163,21776,CUST3636,Tanvir Shah,23.0,Young Adult (18-24),Hyderabad,tanvir.shah@gmail.com,9991935479,Tokyo Ghoul,19.0,Action,Limited Edition,Amazon,Net Banking,1499.0,2.0,2998.0,2.6,17-08-20,6.0,Yes,Unknown,15.0,No
164,32828,CUST4806,Siddharth Patel,22.0,Adult (25-30),Pune,siddharth.patelgmail.com,9160053990,Naruto,40.0,Shojo,Unknown,Amazon,Credit Card,199.0,5.0,995.0,3.2,01-09-24,8.0,Yes,Platinum,10.0,Unknown
165,37619,CUST3992,Nisha Verma,150.0,Teen (13-17),Hyderabad,nisha.verma@gmail.com,9542187532,Fullmetal Alchemist,32.0,Romance,Paperback,Book Depository,Wallet,349.0,5.0,1745.0,4.0,20-11-23,6.0,No,Silver,20.0,Unknown
166,13451,CUST6458,Pooja Singh,13.0,Adult (25-30),Ahmedabad,pooja.singh@gmail.com,9932717811,Death Note,30.0,Fantasy,Unknown,Viz Media,Unknown,1499.0,2.0,2998.0,4.1,18-11-21,8.0,No,Gold,5.0,Unknown
167,14658,CUST8391,Priya Das,15.0,Young Adult (18-24),Pune,priya.das@gmail.com,9429800910,Chainsaw Man,16.0,Shonen,Limited Edition,Amazon,Unknown,1499.0,3.0,4497.0,3.1,03-02-24,7.0,No,Silver,5.0,Unknown
168,37216,CUST2872,Divya Reddy,150.0,Young Adult (18-24),Hyderabad,divya.reddy@gmail.com,9213623605,My Hero Academia,29.0,Shojo,Paperback,Unknown,Upi,349.0,4.0,1396.0,4.5,30-03-24,6.0,No,Bronze,0.0,No
169,41099,CUST9593,Dev Joshi,20.0,Adult (25-30),Mumbai,dev.joshi@gmail.com,9372445917,Bleach,18.0,Thriller,Limited Edition,Local Store,Upi,349.0,3.0,1047.0,4.0,17-02-22,4.0,Yes,Bronze,25.0,Unknown
170,1454,CUST9810,Kunal Mehta,21.0,Teen (13-17),Bangalore,kunal.mehta@gmail.com,Unknown,Sword Art Online,3.0,Horror,Limited Edition,Amazon,Cash,1499.0,4.0,5996.0,4.1,25-08-20,5.0,Yes,Silver,10.0,No
171,8979,CUST6857,Sneha Singh,19.0,Young Adult (18-24),Kolkata,sneha.singh@gmail.com,9097261674,Demon Slayer,28.0,Horror,Box Set,Crunchyroll Store,Debit Card,1499.0,1.0,1499.0,3.7,17-05-24,1.0,Yes,Silver,0.0,Yes
172,32343,CUST4039,Arjun Iyer,13.0,Teen (13-17),Kolkata,arjun.iyer@gmail.com,Unknown,Naruto,27.0,Fantasy,Digital,Local Store,Upi,1299.0,2.0,2598.0,4.8,28-03-20,10.0,No,Silver,0.0,Unknown
173,46981,CUST2946,Shreya Mehta,20.0,Teen (13-17),Lucknow,shreya.mehta@gmail.com,9110584675,Tokyo Ghoul,32.0,Seinen,Digital,Amazon,Credit Card,999.0,5.0,4995.0,4.8,05-10-23,6.0,No,Bronze,10.0,Unknown
174,42643,CUST1606,Aditya Gupta,24.0,Teen (13-17),Hyderabad,aditya.gupta@gmail.com,9586293592,Dragon Ball Z,29.0,Seinen,Paperback,Viz Media,Net Banking,799.0,4.0,3196.0,3.9,23-12-23,10.0,Yes,Unknown,25.0,Unknown
175,11900,CUST4007,Kunal Malhotra,23.0,Young Adult (18-24),Mumbai,kunal.malhotra@gmail.com,9050550665,Fullmetal Alchemist,17.0,Isekai,Hardcover,Amazon,Net Banking,1299.0,1.0,1299.0,4.7,26-05-20,6.0,Yes,Gold,20.0,No
176,17537,CUST8285,Nikhil Iyer,18.0,Adult (25-30),Chennai,nikhil.iyer@gmail.com,9329237394,My Hero Academia,33.0,Romance,Hardcover,Book Depository,Debit Card,599.0,3.0,1797.0,4.6,10-09-22,4.0,No,Unknown,25.0,Unknown
177,35121,CUST8370,Divya Gupta,13.0,Teen (13-17),Bangalore,,9978528539,Fairy Tail,10.0,Isekai,Hardcover,Local Store,Credit Card,599.0,2.0,1198.0,4.7,05-01-21,6.0,Unknown,Platinum,20.0,Unknown
178,23738,CUST6955,Kunal Patel,27.0,Teen (13-17),Ahmedabad,kunal.patel@gmail.com,9188340504,One Punch Man,28.0,Isekai,Paperback,Crunchyroll Store,Debit Card,599.0,1.0,599.0,7.56,01-10-23,6.0,No,Silver,25.0,Yes
179,6506,CUST9200,Zara Chopra,20.0,Teen (13-17),Kolkata,zara.chopra@gmail.com,9110079858,One Piece,3.0,Fantasy,Paperback,Amazon,Upi,349.0,1.0,349.0,3.8,06-04-22,8.0,Yes,Silver,10.0,No
180,6212,CUST4915,Karan Kumar,,Young Adult (18-24),Jaipur,karan.kumar@gmail,9541004167,Bleach,11.0,Shonen,Hardcover,Unknown,Net Banking,349.0,4.0,1396.0,3.5,21-02-21,6.0,Yes,Unknown,5.0,Yes
181,13269,CUST2516,Karan Singh,,Young Adult (18-24),Pune,karan.singh@gmail.com,9456942582,The Promised Neverland,9.0,Shojo,Hardcover,Unknown,Wallet,1299.0,3.0,3897.0,3.8,21-05-24,6.0,No,Unknown,0.0,Unknown
182,45201,CUST1318,Sneha Mehta,16.0,Young Adult (18-24),Hyderabad,sneha.mehta@gmail.com,9810663910,Haikyu,30.0,Action,Digital,Local Store,Unknown,499.0,3.0,1497.0,3.4,17-09-22,6.0,No,Bronze,15.0,Unknown
183,40527,CUST2163,Siddharth Reddy,,Adult (25-30),Kolkata,siddharth.reddy@gmail.com,Unknown,Attack On Titan,,Seinen,Hardcover,Crunchyroll Store,Wallet,299.0,1.0,299.0,4.5,,2.0,Unknown,Unknown,0.0,Unknown
184,38990,CUST3814,Rahul Shah,14.0,Adult (25-30),Delhi,rahul.shah@gmail.com,9067199463,Haikyu,7.0,Shojo,Unknown,Mangaplus Shop,Unknown,349.0,5.0,1745.0,3.9,10-01-21,6.0,Yes,Unknown,15.0,Unknown
185,17193,CUST2416,Nisha Joshi,21.0,Teen (13-17),Kolkata,nisha.joshi@gmail.com,9718323965,Dr. Stone,,Action,Limited Edition,Viz Media,Wallet,499.0,4.0,1996.0,2.7,09-04-23,6.0,Yes,Unknown,25.0,No
186,9718,CUST1318,Rahul Mehta,18.0,Teen (13-17),Jaipur,rahul.mehta@gmail.com,9162400805,Haikyu,7.0,Horror,Box Set,Amazon,Wallet,349.0,3.0,1047.0,3.3,27-02-21,2.0,Yes,Silver,15.0,Yes
187,15295,CUST6834,Zara Verma,22.0,Unknown,Hyderabad,,Unknown,Attack On Titan,25.0,Horror,Paperback,Viz Media,Net Banking,199.0,4.0,796.0,4.1,,6.0,No,Bronze,0.0,Unknown
188,33025,CUST1725,Riya Shah,25.0,Young Adult (18-24),Pune,riya.shah@gmail.com,Unknown,Tokyo Ghoul,18.0,Seinen,Box Set,Crunchyroll Store,Upi,999.0,3.0,2997.0,4.8,15-10-20,3.0,No,Silver,15.0,No
189,41862,CUST4937,Priya Nair,21.0,Adult (25-30),Pune,priya.nair@gmail.com,9744922120,Naruto,23.0,Seinen,Paperback,Crunchyroll Store,Net Banking,1499.0,3.0,4497.0,3.9,06-07-22,6.0,No,Silver,0.0,Yes
190,49515,CUST7737,Sneha Joshi,23.0,Young Adult (18-24),Delhi,sneha.joshi@gmail.com,9736804046,Fairy Tail,38.0,Shonnen,Limited Edition,Flipkart,Wallet,199.0,5.0,995.0,4.4,12-01-24,6.0,No,Unknown,5.0,Yes
191,18974,CUST8662,Zara Joshi,16.0,Young Adult (18-24),Chennai,,9613811327,The Promised Neverland,36.0,Shojo,Unknown,Book Depository,Unknown,199.0,5.0,995.0,4.9,21-04-22,2.0,Unknown,Silver,5.0,Unknown
192,36520,CUST1877,Kunal Mehta,29.0,Teen (13-17),Pune,kunal.mehta@gmail.com,9597261334,Naruto,34.0,Fantasy,Paperback,Amazon,Wallet,1299.0,4.0,5196.0,3.0,01-03-23,7.0,No,Gold,15.0,Unknown
193,17390,CUST7620,Tanvir Sharma,29.0,Adult (25-30),Mumbai,tanvir.sharma@gmail.com,9947459156,Haikyu,,Romance,Limited Edition,Local Store,Net Banking,599.0,4.0,2396.0,3.9,24-06-24,8.0,Yes,Gold,20.0,Unknown
194,50473,CUST3362,Priya Reddy,-30.0,Adult (25-30),Bangalore,priya.reddy@gmail.com,XXXXXXXXXX,My Hero Academia,31.0,Seinen,Box Set,Local Store,Upi,1499.0,4.0,5996.0,2.9,17-02-23,6.0,Yes,Unknown,10.0,Unknown
195,48614,CUST9861,Kavya Shah,21.0,Young Adult (18-24),Mumbai,kavya.shah@gmail.com,9864989200,Jojo's Bizarre Adventure,8.0,Action,Hardcover,Flipkart,Cash,599.0,3.0,1797.0,3.2,11-03-24,7.0,Yes,Silver,0.0,Unknown
196,14249,CUST7596,Meera Chopra,13.0,Teen (13-17),Ahmedabad,meera.chopra@gmail.com,9381590317,Chainsaw Man,23.0,Fantasy,Limited Edition,Mangaplus Shop,Credit Card,299.0,3.0,897.0,3.8,15-07-23,9.0,No,Silver,0.0,Unknown
197,35934,CUST1437,Sneha Mehta,17.0,Young Adult (18-24),Kolkata,sneha.mehta@gmail.com,Unknown,Chainsaw Man,39.0,Horror,Paperback,Crunchyroll Store,Credit Card,999.0,4.0,3996.0,4.4,28-08-20,6.0,No,Unknown,5.0,Unknown
198,39189,CUST7711,Vikram Singh,14.0,Teen (13-17),Hyderabad,vikram.singh@gmail.com,9405926400,Tokyo Ghoul,6.0,Isekai,Hardcover,Flipkart,Unknown,599.0,3.0,1797.0,2.5,02-04-24,6.0,Yes,Unknown,10.0,Unknown
199,10647,CUST2545,Nisha Nair,16.0,Adult (25-30),Pune,nisha.nair@gmail.com,XXXXXXXXXX,Fairy Tail,32.0,Isekai,Paperback,Book Depository,Wallet,1299.0,4.0,5196.0,3.0,17-03-23,6.0,No,Gold,0.0,Yes
200,10594,CUST1814,Vikram Sharma,27.0,Adult (25-30),Lucknow,vikram.sharma@gmail,9694786379,Attack On Titan,1.0,Romance,Digital,Book Depository,Upi,499.0,2.0,998.0,4.0,01-04-23,6.0,Yes,Gold,10.0,Unknown
201,37568,CUST2351,Rohan Gupta,14.0,Teen (13-17),Mumbai,rohan.gupta@gmail.com,9683501593,Jojo's Bizarre Adventure,28.0,Slice Of Life,Limited Edition,Viz Media,Cash,799.0,3.0,2397.0,3.4,05-11-20,2.0,No,Unknown,15.0,Unknown
202,38061,CUST7428,Nisha Patel,,Teen (13-17),Chennai,nisha.patel@gmail.com,9801265145,Hunter X Hunter,,Shojo,Box Set,Local Store,Net Banking,1499.0,1.0,1499.0,4.5,14-02-20,6.0,Yes,Bronze,10.0,Unknown
203,25232,CUST2814,Kunal Patel,23.0,Young Adult (18-24),Ahmedabad,kunal.patel@gmail.com,9849282978,Fullmetal Alchemist,30.0,Shonen,Box Set,Mangaplus Shop,Upi,799.0,4.0,3196.0,2.6,19-12-21,5.0,No,Bronze,0.0,Unknown
204,46950,CUST3404,Riya Gupta,-13.0,Teen (13-17),Hyderabad,,9830109951,Jojo's Bizarre Adventure,33.0,Horror,Box Set,Flipkart,Debit Card,999.0,5.0,4995.0,4.1,13-02-24,2.0,Unknown,Unknown,10.0,Unknown
205,48069,CUST6847,Siddharth Gupta,,Young Adult (18-24),Mumbai,,9712299133,Death Note,36.0,Shonen,Box Set,Unknown,Upi,199.0,5.0,995.0,4.7,31-12-21,8.0,No,Platinum,25.0,Unknown
206,49378,CUST4720,Divya Shah,17.0,Young Adult (18-24),Ahmedabad,divya.shahgmail.com,9972498113,Hunter X Hunter,29.0,Thriller,Digital,Flipkart,Upi,299.0,5.0,1495.0,4.6,09-10-22,6.0,Yes,Gold,20.0,Yes
207,15911,CUST8308,Divya Kumar,14.0,Teen (13-17),Pune,divya.kumar@gmail.com,Unknown,Jujutsu Kaisen,20.0,Romance,Box Set,Book Depository,Credit Card,349.0,5.0,1745.0,3.0,13-06-20,6.0,Yes,Bronze,20.0,No
208,1382,CUST5450,Kavya Kumar,24.0,Young Adult (18-24),Kolkata,kavya.kumar@gmail.com,Unknown,Demon Slayer,40.0,Isekai,Paperback,Book Depository,Debit Card,999.0,5.0,4995.0,3.1,27-05-24,10.0,Yes,Platinum,25.0,Unknown
209,29246,CUST4789,Dev Chopra,-25.0,Teen (13-17),Lucknow,dev.chopra@gmail.com,Unknown,Bleach,14.0,Thriller,Paperback,Viz Media,Credit Card,299.0,4.0,1196.0,3.8,16-05-23,6.0,No,Silver,25.0,Unknown
